ltv,equity_pct,hei_to_equity_ratio,credit_tier,log_property_value,appreciation_cagr,appreciation_5yr_total,cap_multiple,equity_share_pct,term_years,expected_irr_base,cap_exceedance_prob,log_investment,investment_to_value_pct,label,_property_value,_credit_score,_hei_amount,_state,_irr_bear,_irr_base,_irr_bull
0.2532332578085924,0.7467667421914076,0.07571343252684624,3.0,12.187633049875323,0.0727636011959918,0.42075812232660326,2.0192182776296024,0.11493002288015478,5.0,-0.0308,0.0,9.314915939408928,0.05654027334820192,REJECT,196344.8747041476,778,11101.392886290962,RI,-24.7,-3.08,9.77
0.2016448102156017,0.7983551897843982,0.14683193018832308,3.0,13.210538193878506,0.06436124562821224,0.36598290895324626,1.9922436518625917,0.2306219453477814,10.0,0.0547,0.16,11.066883625027653,0.11722403349190819,APPROVE,546088.5181142605,850,64014.69873697258,CT,-11.3,5.47,7.14
0.15378418251634693,0.846215817483653,0.0793260267189513,0.0,13.876148557628898,0.0726835372196537,0.4202280215359755,2.047141443597767,0.28002047305206107,10.0,0.07429999999999999,0.84,11.174991790135733,0.06712693854770749,REVIEW,1062513.214058777,615,71323.2592262507,MA,0.48,7.43,7.43
0.5608404749516143,0.4391595250483857,0.11299546578602694,3.0,13.96411903837697,0.07821114592338216,0.4571997397454681,1.8986100499664114,0.12759895863124565,10.0,0.0662,0.84,10.96083540943636,0.049623035087212705,APPROVE,1160217.6519461279,763,57573.521251326245,CA,-1.91,6.62,6.62
0.5579227556686546,0.4420772443313455,0.055954823944372165,3.0,13.231152095227076,0.05552086970013247,0.31018952488250284,1.966900495572444,0.13365689329881753,5.0,0.10880000000000001,0.16,9.531741536905738,0.024736354376373632,APPROVE,557462.3806504185,774,13789.586999265643,CA,-31.5,10.88,14.49
0.6008437562081183,0.3991562437918818,0.08049917596584658,2.0,12.648254266497204,0.05165511227276178,0.2863723210271283,2.7549145068587295,0.23936777489251326,5.0,0.1636,0.16,9.210440366976517,0.03213174870686905,APPROVE,311218.66697103303,709,10000.0,IA,-28.4,16.36,22.47
0.46399885833461146,0.5360011416653885,0.087128000050272,2.0,13.827218824625946,0.07412949755673089,0.4298260866117998,1.9194038553961448,0.2332080921835964,10.0,0.0674,0.84,10.76324303519504,0.04670070749796782,APPROVE,1011776.0767023261,729,47250.65861151678,MN,3.01,6.74,6.74
0.7531830835230087,0.2468169164769913,0.20908765329720827,3.0,13.798362917961613,0.08012860739574935,0.47020312988989943,2.4221763471637643,0.3,10.0,0.0925,0.84,10.834271445877123,0.051606369860227166,REVIEW,982997.5440132393,809,50728.93482804216,MN,7.23,9.25,9.25
0.5007628132183861,0.49923718678161383,0.136892442976734,3.0,13.363680204685583,0.0756505922253681,0.4399788168287142,1.9944467275064055,0.27569859454572615,5.0,0.1216,0.16,10.68046790217209,0.06834179812336719,APPROVE,636461.1342812296,740,43496.89835241708,AZ,-11.44,12.16,14.81
0.82,0.1800000000000001,0.3703703703703702,1.0,11.918397239722838,0.09076297832900307,0.5440165298982442,1.7365268192004628,0.1793079811089392,5.0,0.0791,0.16,9.210440366976517,0.06666666666666667,REVIEW,150000.0,663,10000.0,TN,-9.87,7.91,11.67
0.37831924225961006,0.62168075774039,0.05876148521600779,1.0,13.109063410864698,0.06148402967768906,0.34761961099943894,2.988373252148733,0.1930767054917144,10.0,0.1157,0.84,9.799519642618025,0.03653088465503845,APPROVE,493393.04360620934,651,18024.08436557679,CT,-4.38,11.57,11.57
0.29953339115379707,0.7004666088462029,0.03798924525506207,1.0,13.148721294059746,0.06739641141979025,0.38557070293576423,2.166018639716835,0.1989557815920201,10.0,0.08039999999999999,0.84,9.522331786687225,0.026610197796440034,REVIEW,513353.17937012087,656,13660.429642470275,OK,3.48,8.04,8.04
0.1629207863843294,0.8370792136156705,0.07010316326664856,3.0,12.045970174097153,0.043423356093723095,0.23680937613852193,1.9697767980201846,0.19033011114884835,10.0,0.0556,0.16,9.210440366976517,0.05868190077921713,APPROVE,170410.29460895743,794,10000.0,ND,-16.44,5.56,7.01
0.6145667716417413,0.38543322835825866,0.23168140460005457,3.0,13.829489284957315,0.09596280562650569,0.5811718627151077,2.47312617532024,0.22771430258016223,10.0,0.09480000000000001,0.84,11.41371992583017,0.08929771172557495,APPROVE,1014075.8862443765,787,90554.65615770727,VT,3.76,9.48,9.48
0.4484303599257693,0.5515696400742307,0.044954096790829234,3.0,13.176331546794854,0.06611148779908815,0.3772510603331154,2.532905054974205,0.1,10.0,0.0974,0.84,9.47930551629686,0.024795314986779806,APPROVE,527724.5029857991,817,13085.09527777471,WA,-3.52,9.74,9.74
0.8038592415968692,0.19614075840313083,0.14827347390019519,1.0,13.300937788864905,0.07867120170726843,0.4603112152098925,1.9014111054505523,0.1514409749673452,5.0,0.1371,0.84,9.763374001760512,0.02908247162185111,REVIEW,597754.9198729397,640,17384.190494026654,AL,-4.59,13.71,13.71
0.4248580040847662,0.5751419959152337,0.11959452780608515,3.0,13.58192957249448,0.08394791943657438,0.49638063943783495,2.4057360200825397,0.1799926455928107,10.0,0.09179999999999999,0.84,10.905160160882977,0.06878383542293175,APPROVE,791692.4774757526,820,54455.64507626526,NM,0.36,9.18,9.18
0.20425638448642341,0.7957436155135765,0.06974519089283918,2.0,12.49807770565201,0.08837345072283076,0.5271781306708474,2.2235260079929824,0.21839060429349105,10.0,0.0832,0.84,9.606756202259765,0.055499290365752414,APPROVE,267820.9587361715,725,14863.873154932977,NY,6.05,8.32,8.32
0.5063283852741461,0.49367161472585386,0.10067923530204367,3.0,12.968939857011149,0.06354064863675601,0.36072532185590056,2.5024640790158306,0.243900313180887,10.0,0.09609999999999999,0.84,9.96728400183851,0.04970248066092409,APPROVE,428882.1816622541,741,21316.508339883116,AL,-3.42,9.61,9.61
0.4780983768804708,0.5219016231195291,0.05977258050808314,3.0,12.733053474718822,0.09667443767730613,0.5863119768128571,1.929721775592184,0.13167829823677854,5.0,0.1405,0.84,9.265660732038217,0.03119540678521132,APPROVE,338761.1354424807,775,10567.791423148254,CA,1.58,14.05,14.05
0.72817880218059,0.2718211978194101,0.15438559069014546,2.0,13.148588808399184,0.06978625221695459,0.4011513915814433,2.1905690151379784,0.18927571270835275,10.0,0.0816,0.84,9.977720523919377,0.0419652761874525,REVIEW,513285.1718076781,702,21540.153997833222,MO,-0.24,8.16,8.16
0.5039582579997548,0.4960417420002452,0.2054545158690256,3.0,13.804565471120966,0.09441475293868884,0.5700363012777376,2.535097961618458,0.23369356100023403,10.0,0.0975,0.84,11.520948578200137,0.10191401595348848,APPROVE,989113.5926886956,822,100804.53846508803,VA,2.24,9.75,9.75
0.16004726888953671,0.8399527311104633,0.05650040956491444,3.0,12.340084077684114,0.05670401893240498,0.3175490610365872,2.3417677621318838,0.13603579194966373,10.0,0.0775,0.16,9.29225479096431,0.04745767332290963,APPROVE,228680.17823241872,752,10852.629193978877,KS,-14.95,7.75,8.88
0.16560005311240672,0.8343999468875933,0.03047044238207056,2.0,12.882383520854619,0.07471907809519218,0.433754493626602,2.562431029350468,0.12462030436955329,10.0,0.0987,0.84,9.210440366976517,0.02542453550524115,APPROVE,393320.85331268085,692,10000.0,DE,3.09,9.87,9.87
0.18843767646909476,0.8115623235309052,0.038433181815588816,1.0,13.341624921834223,0.101190589849718,0.6192446004074468,1.529590366371643,0.18169412933849077,5.0,0.08869999999999999,1.0,9.874046633560736,0.031190922334944995,REVIEW,622577.4489772327,668,19418.764858537044,AZ,8.87,8.87,8.87
0.44663378118189945,0.5533662188181006,0.12350664632162821,2.0,13.038729093562564,0.07938445012374275,0.4651456030950163,2.698792499215473,0.1851554905225169,10.0,0.10439999999999999,0.84,10.355563170447137,0.06834440587390386,APPROVE,459882.78422777454,703,31430.41565968398,VT,-0.94,10.44,10.44
0.43969561370759797,0.560304386292402,0.11044527266595867,0.0,13.350114833868277,0.07638201453603252,0.4448812729444729,2.4591753924320896,0.2736502666244506,10.0,0.0942,0.84,10.5676287306505,0.06188297071999698,REVIEW,627885.5861687014,580,38855.42534438589,VT,2.78,9.42,9.42
0.5154817446947634,0.4845182553052367,0.08425855323981989,2.0,13.296603450969068,0.0693215197576706,0.3981106204598137,2.3735534240201823,0.23621875212920385,10.0,0.09029999999999999,0.84,10.098177563631621,0.04082480721030093,APPROVE,595169.6504998233,721,24297.68623907747,WA,2.01,9.03,9.03
0.2978690649727439,0.7021309350272561,0.0356173428627283,3.0,13.525522006240177,0.05324723991432961,0.2961392091882731,2.0274133348546344,0.1565163374014299,10.0,0.0732,0.84,9.837016131878034,0.02500803824739379,APPROVE,748271.1339553697,759,18712.793137376608,TX,-10.77,7.32,7.32
0.6205912568122403,0.37940874318775974,0.2857317542208342,1.0,11.918397239722838,0.0780030641024661,0.4557941719927514,2.186781322816654,0.23265042145039083,10.0,0.0814,0.84,9.69660905906275,0.10840912575776056,REVIEW,150000.0,669,16261.368863664084,RI,-3.75,8.14,8.14
0.3135708756079351,0.6864291243920648,0.13570865882704267,1.0,12.573132219448068,0.08032308467862131,0.47152715781958765,2.601142789909995,0.3,5.0,0.08710000000000001,0.16,10.1996687322813,0.09315437585106835,APPROVE,288695.7821091398,653,26893.27539321294,AZ,-12.3,8.71,21.07
0.45450250868204223,0.5454974913179578,0.1366563867345916,3.0,13.938818188783335,0.05465105281000626,0.3048000138378133,2.74031705938948,0.2747019861456563,10.0,0.0998,0.16,11.342486460731843,0.07454571613629636,APPROVE,1131231.3693652526,774,84328.45254517594,WI,-15.37,9.98,10.61
0.4763653031048414,0.5236346968951585,0.06672983169925949,3.0,13.827517448805018,0.07979601415690545,0.46794099843236125,2.83520241168414,0.14033750482081095,5.0,0.13449999999999998,0.16,10.473480582315185,0.03494205519570669,APPROVE,1012078.2629190697,772,35364.094525293076,UT,-8.68,13.45,23.17
0.669708912822798,0.33029108717720196,0.4814308998948587,1.0,12.418430153280518,0.09590113975190866,0.5807270785788061,1.805577570089497,0.3,10.0,0.060899999999999996,0.84,10.579678038651467,0.15901233532697157,REVIEW,247316.97930690885,668,39326.45044560388,UT,0.67,6.09,6.09
0.4321071063627881,0.5678928936372118,0.07936444081206716,2.0,13.279018983955252,0.060601000034522894,0.34202362548474174,1.5246424975393666,0.2404984348357952,10.0,0.0431,0.84,10.179527908452055,0.04507050194466405,REVIEW,584795.3722264095,733,26357.020961160924,IL,-5.08,4.31,4.31
0.5676044274200124,0.4323955725799877,0.04785867743945983,1.0,13.907900533262698,0.057546803601578704,0.3228115696476672,1.905821272883092,0.12793799703576805,5.0,0.1377,0.84,10.030026416204983,0.02069388023435617,REVIEW,1096791.4606583104,679,22696.871128927643,SD,-25.03,13.77,13.77
0.6716542814162652,0.32834571858373485,0.08075954071064106,3.0,13.709681492066666,0.07282918974402833,0.42119249974967965,2.3543926776349795,0.13819112160780364,5.0,0.1703,0.16,10.079754922744373,0.026517049427127827,APPROVE,899577.4035614658,799,23854.138473766703,MT,-9.04,17.03,18.68
0.14489332284321363,0.8551066771567863,0.03267097198210719,3.0,13.575051073485293,0.03732256076028029,0.20107220691114103,2.2125183499524583,0.3,5.0,0.1664,0.16,9.997297973937512,0.02793716629110214,APPROVE,786265.5007997333,850,21966.030044798852,MS,-22.97,16.64,17.21
0.32741788371276487,0.6725821162872351,0.09193582815860564,3.0,12.875096108990084,0.08247964743134047,0.486273374913752,2.02377007354677,0.1156412401892816,10.0,0.073,0.84,10.091839430675542,0.06183439386553456,APPROVE,390464.9735969038,779,24144.1649680865,MA,-3.44,7.3,7.3
0.24692138383483853,0.7530786161651615,0.08852550747775537,3.0,11.918397239722838,0.0652934209384967,0.3719750845163834,2.3061548267450593,0.1389135613160583,5.0,-0.049699999999999994,0.0,9.210440366976517,0.06666666666666667,REJECT,150000.0,745,10000.0,IL,-30.32,-4.97,8.62
0.2479046971376833,0.7520953028623167,0.0484590494499358,2.0,13.167649570650541,0.08931470031017545,0.5337932507979866,2.15369352505177,0.13632435092023262,10.0,0.0797,0.84,9.855771694738804,0.036445823472469455,APPROVE,523162.6344299694,728,19067.093021826735,KY,5.82,7.97,7.97
0.48159622425539006,0.5184037757446099,0.13704018074405233,3.0,14.365629988189236,0.09319055594895756,0.561274821245211,1.793885174984922,0.28840425277310655,5.0,0.124,0.84,11.721155574977537,0.07104214712644052,APPROVE,1733459.0330269206,813,123148.65166195581,SC,-0.9,12.4,12.4
0.21544502596297868,0.7845549740370213,0.04002715554894159,3.0,12.781096237915634,0.04795667271014806,0.26391141607787216,2.645368261414982,0.24132876397757153,5.0,0.1519,0.16,9.320347210772134,0.03140350398247568,APPROVE,355433.49083140405,809,11161.85704482923,ND,-27.96,15.19,21.48
0.54361275173172,0.45638724826828003,0.06956410283584132,3.0,12.685978662528314,0.06968301756392684,0.4004754646702322,1.5937591832550078,0.18553879364730758,5.0,0.0977,0.84,9.236152815103088,0.03174816947150127,APPROVE,323183.5051612712,754,10260.484692253844,MO,-9.77,9.77,9.77
0.5233731859641229,0.47662681403587714,0.06615689673619134,3.0,13.39768998049463,0.06523079468110547,0.37157185493948375,2.137959784279727,0.24300496217392353,10.0,0.0789,0.84,9.94098903304006,0.0315321509178714,APPROVE,658479.3640395198,811,20763.27068319812,NY,2.32,7.89,7.89
0.2636553327673852,0.7363446672326148,0.13098120753680492,1.0,12.504730112845625,0.08469109847359987,0.5015174392824293,2.524872982462809,0.182080391725779,10.0,0.09,0.16,10.166006468112586,0.09644731367741469,APPROVE,269608.558790362,621,26003.02123976974,RI,-2.61,9.0,9.7
0.5516722822945794,0.4483277177054206,0.16090962225972247,3.0,11.918397239722838,0.0502901434090485,0.27804589293054294,1.8515159808666466,0.23609332538564592,10.0,0.0635,0.84,9.289339756101375,0.07214024370454272,APPROVE,150000.0,744,10821.036555681409,LA,-16.37,6.35,6.35
0.2743245852449331,0.725675414755067,0.08798177558598487,3.0,12.816173025867426,0.09840127545240408,0.5988405068396587,2.5236710770235753,0.20025521823482298,5.0,0.1344,0.16,10.064934823047281,0.0638462114892468,APPROVE,368122.23023574706,748,23503.20976552471,NC,-3.51,13.44,20.34
0.27061061691590416,0.7293893830840958,0.0944425718793091,2.0,12.220467725278851,0.05937523216615996,0.3342864488333106,1.9275691469282026,0.15563396567125137,10.0,0.0583,0.16,9.54522345087044,0.06888540923992464,APPROVE,202898.83757150258,721,13976.769460417952,CT,-14.01,5.83,6.78
0.3316671893812518,0.6683328106187482,0.031152639011957365,2.0,13.234207612373778,0.06822620942644506,0.3909648227570113,1.9247794019223052,0.1,5.0,0.1343,0.16,9.3624663878192,0.020820330789052727,APPROVE,559168.3245117639,699,11642.069483095303,OK,-14.61,13.43,13.99
0.5587624263955168,0.4412375736044833,0.1256974916916142,1.0,12.438256357943601,0.07739822061798597,0.45171468412128424,2.324101490905398,0.3,10.0,0.08800000000000001,0.84,9.54627491223622,0.05546245624217755,REVIEW,252269.2866920378,655,13991.47427440249,AL,5.32,8.8,8.8
0.3170323987958144,0.6829676012041855,0.03574793706022483,3.0,13.2741539801774,0.08240744786995281,0.48577778142883976,2.6071615260730088,0.14646890021138909,10.0,0.10060000000000001,0.84,9.561652068087925,0.024414682822019963,APPROVE,581957.2450138523,757,14208.30155298976,CT,8.46,10.06,10.06
0.25951743243602704,0.7404825675639729,0.038145044852519135,3.0,14.40315576674461,0.07651231814905354,0.44575604991411955,2.331705433763944,0.15229574487505781,10.0,0.0883,0.84,10.836362279770082,0.02824574075223628,APPROVE,1799744.3969887923,757,50835.11365763524,DE,4.89,8.83,8.83
0.18193534734309919,0.8180646526569009,0.04940531845372097,3.0,12.852472620117195,0.07921911779412381,0.4640238445815421,1.7993191742508963,0.1958208591381347,10.0,0.0605,0.84,9.644023706715748,0.04041674468024682,APPROVE,381730.4462695004,850,15428.301983551075,AR,4.92,6.05,6.05
0.32985164845094456,0.6701483515490555,0.10972858934670064,3.0,12.952154183782365,0.10255749913522813,0.6293194331371108,2.1451428656417026,0.1616630726592681,10.0,0.0793,0.84,10.342182554443227,0.0735344332684947,APPROVE,421743.1728783034,850,31012.64520246282,MT,3.93,7.93,7.93
0.40414776784934564,0.5958522321506544,0.09038958888877374,2.0,13.804193164282369,0.0976711109035868,0.5935334044653491,1.5,0.17187393175368526,5.0,0.08449999999999999,0.84,10.882822170455722,0.05385883830255583,APPROVE,988745.4071049398,715,53252.67900365969,GA,-3.5,8.45,8.45
0.10577232364906324,0.8942276763509367,0.03,2.0,12.935183971808181,0.047386077972184984,0.26047426878206914,2.334894191409659,0.219260972356556,10.0,0.0885,0.84,9.316918692604315,0.0268268302905281,APPROVE,414646.4714424994,731,11123.650519954237,MD,-8.35,8.85,8.85
0.41101732826626114,0.5889826717337389,0.07372692675810022,1.0,12.726406421277714,0.07370525613832843,0.4270046741318365,2.457177357380686,0.2632072483160207,5.0,0.19699999999999998,0.84,9.589726174360486,0.04342388230070355,APPROVE,336516.8326879341,663,14612.8673348464,KS,-5.51,19.7,19.7
0.10873974755107046,0.8912602524489295,0.05329343110292272,3.0,13.138589755671731,0.044862275340688526,0.245360957991954,2.906261142334381,0.3,10.0,0.11259999999999999,0.84,10.091568212988612,0.04749831685866054,APPROVE,508178.37044807663,831,24137.61726026052,WV,-10.69,11.26,11.26
0.14795697398929558,0.8520430260107044,0.05767245889241426,3.0,12.223439074296582,0.10343301621057173,0.6357987518418373,1.5,0.12776717298994272,10.0,0.0414,1.0,9.210440366976517,0.04913941639217061,APPROVE,203502.62038507446,830,10000.0,AZ,4.14,4.14,4.14
0.4984377419249993,0.5015622580750008,0.09931541468944588,1.0,12.542793576675535,0.07366166008568943,0.4267149916574151,1.8656108225266328,0.2555550294873869,5.0,0.1328,0.84,9.543379660884932,0.04981286365329358,APPROVE,280068.643126335,665,13951.021133615062,OR,-8.64,13.28,13.28
0.13338375131590827,0.8666162486840917,0.07271079093989662,1.0,12.846371957942692,0.09526769654065853,0.576163966346247,3.021957168445251,0.2573519601150513,10.0,0.11689999999999999,0.84,10.081986655080838,0.06301235288318645,APPROVE,379408.72090631933,639,23907.436208707393,TN,8.57,11.69,11.69
0.3682311025325175,0.6317688974674824,0.04507322174112317,2.0,13.312409535857814,0.04732936736523893,0.26013306451199925,2.5122105939650026,0.19460343024685844,5.0,0.122,0.16,9.753767377104396,0.028475859604696747,APPROVE,604651.7080183958,725,17217.97714727193,ND,-29.63,12.2,20.23
0.4372565195274436,0.5627434804725564,0.10885756991245409,3.0,13.149112513996162,0.06363192559707236,0.36130933428779755,1.67310605528927,0.24962874096768062,10.0,0.0528,0.84,10.35649601926341,0.06125888776831905,APPROVE,513554.05304986506,745,31459.750098747052,OH,-5.13,5.28,5.28
0.1734412964163438,0.8265587035836562,0.06959931243544518,2.0,12.065831052766864,0.05065777097213762,0.28028419788815206,2.724071038970703,0.1717193633655844,10.0,0.0667,0.16,9.210440366976517,0.05752791745695541,APPROVE,173828.64602186205,728,10000.0,ND,-17.14,6.67,10.54
0.5618378191742633,0.43816218082573666,0.12753015379326216,3.0,13.355368686244727,0.07607210605358093,0.4428024422715928,2.031557845150431,0.21283014699084185,10.0,0.0735,0.84,10.470826850664318,0.05587889030709734,APPROVE,631193.0905634235,785,35270.3694701913,ID,1.12,7.35,7.35
0.10272479212129214,0.897275207878708,0.09394512426835651,2.0,13.102350189346568,0.08790043878856257,0.5238624219843564,2.8842303635969015,0.3,10.0,0.1117,0.84,10.628935248287117,0.08429463090708064,APPROVE,490091.8732376375,704,41312.113565126405,MT,4.84,11.17,11.17
0.3807471707903402,0.6192528292096597,0.05830584588481289,3.0,13.084049192732067,0.07560436518980841,0.43966942160671385,3.137153423230425,0.22218407773571625,10.0,0.1211,0.84,9.76281010889543,0.03610606002363278,APPROVE,481204.2593760357,808,17374.389872658903,DE,5.88,12.11,12.11
0.1998296961907807,0.8001703038092193,0.04564380446457348,1.0,13.428751136864753,0.05759252303193938,0.32309753061221147,2.396617703637977,0.29156241970440566,5.0,0.191,0.84,10.118971879467788,0.03652281688542636,APPROVE,679253.4895694428,660,24808.250818331624,AK,-21.0,19.1,19.1
0.4579751889070605,0.5420248110929394,0.06262244917780618,3.0,12.858457414980029,0.05031168496613703,0.27817696255968904,2.007666708055832,0.22385455126515036,5.0,0.129,0.16,9.475456571823853,0.0339429211857776,APPROVE,384021.8807111517,802,13034.82443059271,OH,-30.13,12.9,14.96
0.42063647978398255,0.5793635202160173,0.1727247627816121,3.0,13.755735713247075,0.08213251302683833,0.4838917789893715,2.0657179445201947,0.23374787119537516,10.0,0.07519999999999999,0.84,11.453864185171142,0.10007042659363133,APPROVE,941975.6007172613,759,94263.90020456848,CT,-1.4,7.52,7.52
0.16190976675410623,0.8380902332458937,0.05216490849526571,3.0,14.590652484658312,0.06611210290991648,0.37725503347770695,1.8591089597157815,0.18840369156371078,5.0,0.10210000000000001,0.16,11.460687791740092,0.04371890032804794,APPROVE,2170899.214010515,762,94909.32635956332,OH,-18.55,10.21,13.2
0.12579486970290446,0.8742051302970956,0.060461596132373396,3.0,13.009855610542097,0.08218527412880416,0.48425356185499746,1.7556117473791601,0.29092316464744744,5.0,0.1191,0.84,10.069708598045622,0.05285583752487186,APPROVE,446794.20334399113,794,23615.681819004552,OH,-1.13,11.91,11.91
0.047006632109690354,0.9529933678903096,0.04069374096561888,3.0,13.660054196223214,0.0595754972436407,0.33554809823553766,2.915433207514943,0.2614997467201835,10.0,0.11289999999999999,0.84,10.410254832950903,0.038780865254880996,APPROVE,856023.4315296806,757,33197.329353173394,MO,-3.87,11.29,11.29
0.3813517483564723,0.6186482516435278,0.10364482723926784,1.0,13.19742034027474,0.08217559966798457,0.48418721879647464,2.3720220562691425,0.1914762738572471,10.0,0.0902,0.84,10.450443652951357,0.06411969116346852,APPROVE,538971.7760043058,665,34558.703823222226,RI,1.07,9.02,9.02
0.655240105631047,0.344759894368953,0.31345368032658494,2.0,12.958617934935596,0.06655944748001065,0.38014696584666496,1.5,0.26080399360630674,10.0,0.0414,0.84,10.733626636200933,0.10806625771895298,REVIEW,424478.0515276789,693,45871.75451242915,PA,-8.08,4.14,4.14
0.5530462661163716,0.4469537338836283,0.0775133072160715,1.0,12.572949681146671,0.06163956827245954,0.3486072297051628,2.1132610059732913,0.21507494116276954,10.0,0.07769999999999999,0.84,9.210440366976517,0.034644862085891945,REVIEW,288643.0886983439,644,10000.0,AR,-2.69,7.77,7.77
0.14531153182243545,0.8546884681775645,0.044258893366352525,3.0,13.461977760210413,0.07148442525654965,0.41230765573953376,2.057269548712849,0.14352706482646677,10.0,0.0748,0.84,10.187296793502748,0.037827565774522016,APPROVE,702201.9615304929,743,26562.590886793096,VA,-1.06,7.48,7.48
0.5583654343138018,0.4416345656861982,0.1875554301649177,3.0,13.461320279910563,0.09395852135466339,0.5667665025848432,1.9496762274505615,0.27814797537558267,5.0,0.1374,0.16,10.970382695738243,0.0828309609429715,APPROVE,701740.4286578011,804,58125.83403825841,MA,-4.22,13.74,14.29
0.41388994305741655,0.5861100569425836,0.055035890040624834,3.0,13.200097793435802,0.07645525962916408,0.44537294256523086,2.576141847846082,0.15805191503912702,5.0,0.1689,0.16,9.76613584930797,0.032257088645596385,APPROVE,540416.7839744815,798,17432.272106232962,AZ,-7.33,16.89,20.84
0.40336131382784063,0.5966386861721594,0.10360862463358166,1.0,13.460225944489663,0.06742844695924279,0.38577863959785397,1.8017047555491974,0.3,10.0,0.060599999999999994,0.84,10.676669327417152,0.06181691367748459,REVIEW,700972.9081951198,646,43331.98175615305,CO,-0.88,6.06,6.06
0.3399393430596731,0.6600606569403269,0.07824175152755787,2.0,12.675494068848682,0.07307056199064017,0.42279196601038205,2.4961349089179574,0.22492824997135252,10.0,0.0958,0.84,9.71217607504762,0.05164430191344167,APPROVE,319812.74832696235,733,16516.506130365182,GA,1.1,9.58,9.58
0.6580844204378243,0.3419155795621756,0.40781951449879983,0.0,13.052789998681664,0.08206703465165807,0.4834428918900948,2.6494867447367003,0.2637242170691177,10.0,0.0855,0.16,11.082681246374895,0.1394398456566222,REJECT,466394.841905473,560,65034.02477034387,CA,-3.48,8.55,10.23
0.2559515537862708,0.7440484462137291,0.0527429512409586,2.0,13.094956440502443,0.04740969580059235,0.26061638928671726,2.5013653764685917,0.2875770893545886,10.0,0.096,0.84,9.857032492141412,0.03924331091956172,APPROVE,486481.6127492637,703,19091.149185769176,IN,-9.35,9.6,9.6
0.29530870336632786,0.7046912966336721,0.10197980966583535,3.0,13.533877294912404,0.07703383902556186,0.44926145738945134,1.9419457115505723,0.17866998005739604,10.0,0.06860000000000001,0.84,10.900918532150815,0.07186428430387261,APPROVE,754549.3552918036,810,54225.14938999396,NM,-2.71,6.86,6.86
0.3442223060906301,0.6557776939093699,0.12248897774743092,3.0,13.239422646836328,0.1035116047207164,0.6363813576641206,1.972812617072772,0.23246155650229067,5.0,0.12990000000000002,0.16,10.717775356424795,0.08032553935652638,APPROVE,562092.028792557,850,45150.345380766295,ID,-2.93,12.99,14.56
0.3839946373483036,0.6160053626516964,0.05280339135864385,1.0,13.80445042962161,0.08712495135114183,0.5184388897821486,2.189046980435827,0.15752133514133265,5.0,0.1696,0.84,10.378801033551248,0.03252717224312086,APPROVE,988999.8100079086,665,32169.367168541045,TN,-0.64,16.96,16.96
0.18983774644556073,0.8101622535544393,0.04572490601195101,2.0,13.379647788166839,0.060654744162155,0.34236368361730785,2.3331139552306497,0.2056055069136261,10.0,0.08839999999999999,0.84,10.084055103994956,0.03704459289820716,APPROVE,646705.4675058238,730,23956.940768797984,IA,-4.66,8.84,8.84
0.24844282390881053,0.7515571760911895,0.040661072447713116,2.0,14.542709755869577,0.08880189383152082,0.5301864009090913,2.7740320072002818,0.1,10.0,0.1074,0.84,11.054633001247172,0.030559120785642536,APPROVE,2069275.8489452465,708,63235.25060673079,TN,4.25,10.74,10.74
0.42834527201212197,0.5716547279878781,0.13397697919112214,2.0,13.230187714523318,0.06070162618302921,0.342660379060427,1.947773253249212,0.28266515456956026,10.0,0.0689,0.84,10.660901979959078,0.07658857359613853,APPROVE,556925.032868629,683,42654.09386739086,CO,-8.43,6.89,6.89
0.37727123252128336,0.6227287674787166,0.05466530122567332,1.0,13.355923028847283,0.07067710822276144,0.4069951045615692,2.055864254608582,0.19344727576516682,10.0,0.0747,0.84,9.97579762071417,0.03404165565611632,REVIEW,631543.085337848,621,21498.772243072308,NM,2.58,7.47,7.47
0.10604519722063802,0.8939548027793621,0.06274565886350948,1.0,13.409224190634962,0.0716287213782184,0.41325888474758354,2.2743304813001926,0.12939239145461123,10.0,0.08560000000000001,0.84,10.528483506856034,0.05609178309458975,REVIEW,666118.385279938,663,37363.76798244065,MA,-5.8,8.56,8.56
0.34557415734744507,0.6544258426525549,0.13804501211591275,3.0,12.860655109140815,0.06547592442713528,0.3731507044982767,2.0659280921670353,0.2687167289748673,10.0,0.0753,0.84,10.456508795600113,0.09034022337793836,APPROVE,384866.7736217478,762,34768.95029973513,NH,-6.81,7.53,7.53
0.5309277856878539,0.4690722143121461,0.13366114107037372,1.0,13.507374036652497,0.09776016921936156,0.5941799571085296,2.669992357734909,0.2513551604831745,10.0,0.1032,0.84,10.737948354291438,0.06269672740936832,REVIEW,734813.9932541981,657,46070.43263164788,NC,9.07,10.32,10.32
0.643025369172457,0.356974630827543,0.11143229602960954,3.0,13.64022512445955,0.08199018985887532,0.4829162208611184,2.496899681598002,0.1,10.0,0.0958,0.84,10.41582524315253,0.03977850273743535,APPROVE,839216.4458026915,768,33382.77368666313,TN,-0.72,9.58,9.58
0.7322767627847022,0.26772323721529784,0.32346062208757304,3.0,13.14872522866056,0.08608345777876408,0.5111792959567087,2.740683642148982,0.2273615737270765,10.0,0.1061,0.84,10.70226634875593,0.08659792485695911,REVIEW,513355.1992178668,793,44455.494966798105,AL,1.11,10.61,10.61
